restaurant_key,business_name,aka_name,license_number,street_address,city,state,zip
8589951527,WESLEY PLACE,WESLEY PLACE,2205833.0,1415 W FOSTER AVE,CHICAGO,IL,60640
8589951528,ANGIE'S,ANGIE'S,1619627.0,8352 S PULASKI RD,CHICAGO,IL,60652
8589951529,EL PAIZA RESTAURANT,EL PAIZA RESTAURANT,2890962.0,4781 S ARCHER AVE,CHICAGO,IL,60632
8589951530,NEW HORIZON CENTER FOR DEVELOPMENT DISABLED CHILDR,NEW HORIZON CENTER,1981906.0,6737 W FOREST PRESERVE DR,CHICAGO,IL,60634
8589951531,MCDONALD'S,MCDONALD'S,1332913.0,2609 S KEDZIE AVE,CHICAGO,IL,60623
8589951532,THE LEARNING EXPERIENCE,THE LEARNING EXPERIENCE,2516680.0,4110 W Peterson AVE,CHICAGO,IL,60646
8589951533,CLOUD KITCHENS,CLOUD KITCHENS,2748901.0,3220 W GRAND AVE,CHICAGO,IL,60651
8589951534,DUNKIN DONUTS/BASKIN ROBBINS,DUNKIN DONUTS/BASKIN ROBBINS,1594330.0,1982 N CLYBOURN AVE,CHICAGO,IL,60614
8589951535,SUNRISE OF LINCOLN PARK,SUNRISE OF LINCOLN PARK,2791776.0,2710 N CLARK ST,CHICAGO,IL,60614
8589951536,SANDWICHQUEEN LLC,SANDWICHQUEEN LLC,2831630.0,752 W GARFIELD BLVD,CHICAGO,IL,60609
8589951537,EL DIAMANTE AZUL RESTAURANT,EL DIAMANTE AZUL RESTAURANT,2617175.0,5663-5665 N CLARK ST,CHICAGO,IL,60660
8589951538,BREAKFAST & BURGER,BREAKFAST & BURGER,2822583.0,3059 S PULASKI RD,CHICAGO,IL,60623
8589951539,HOST INTERNATIONAL INC,BRIOCHE DOREE  (T3/G/ROTUNDA),34210.0,11601 W TOUHY AVE,CHICAGO,IL,60666
8589951540,CENTRO FRESH MARKET,CENTRO FRESK MARKET,2693885.0,4804-4810 W DIVERSEY AVE,CHICAGO,IL,60639
8589951541,THE PROMONTORY,THE PROMONTORY,2269538.0,5307-5319 S LAKE PARK AVE,CHICAGO,IL,60615
8589951542,TANGO SUR,TANGO SUR,1804060.0,3761-3763 N SOUTHPORT AVE,CHICAGO,IL,60613
8589951543,THE WATERFORD CARE CENTER,THE WATERFORD CARE CENTER,2718871.0,7445 N SHERIDAN RD,CHICAGO,IL,60626
8589951544,PANDA EXPRESS # 1370,PANDA EXPRESS # 1370,1803498.0,500 W MADISON ST,CHICAGO,IL,60661
8589951545,SPARK RESTAURANT & BAR,SPARK RESTAURANT & BAR,2817844.0,4250 N MARINE DR,CHICAGO,IL,60613
8589951546,"WESTERN SERVICE, INC.","WESTERN SERVICE, INC.",65918.0,8258 S WESTERN AVE,CHICAGO,IL,60620
8589951547,BASKETHOUSE LLC,BASKETHOUSE LLC,2712801.0,1247 EUCLID AVE,BERWYN,IL,60402
8589951548,SWEETGREEN CHICAGO LLC,SWEETGREEN,2559694.0,150 N MICHIGAN AVE,CHICAGO,IL,60601
8589951549,PALETERIA EL SABAR DE MICHOACAN,PALETERIA EL SABAR DE MICHOACAN,1894644.0,3320 W 55TH ST,CHICAGO,IL,60632
8589951550,GORDOS TAQUERIA,,,2324 W ILLINOIS AVE,DALLAS,TX,75224
8589951551,ARLINGTON HALL,,,3400 TURTLE CREEK BLVD,DALLAS,TX,75219
8589951552,CHICK-FIL-A,,,8008 CEDAR SPRINGS RD C2063,DALLAS,TX,75235
8589951553,DEAN'S CATERING,,,13440 TI BLVD #1A,DALLAS,TX,75243
8589951554,LISA'S DONUTS,,,3920 ROSEMEADE 160,DALLAS,TX,75287
8589951555,1ST CHOICE GROCERY,,,8122 FOREST LN # A,DALLAS,TX,75243
8589951556,HARRY'S CAFE,HARRY'S CAFE,2601600.0,350 E SUPERIOR ST,CHICAGO,IL,60611
8589951557,FRIENDS  CAFE,FRIENDS CAFE & INDIAN GROCERY,2578367.0,3951 W LAWRENCE AVE,CHICAGO,IL,60625
8589951558,CORNER BAKERY CAFE 170,CORNER BAKERY CAFE,2939116.0,56 W RANDOLPH ST,CHICAGO,IL,60601
8589951559,EPIC KITCHENS,EPIC KITCHENS,2840582.0,1250 S MICHIGAN AVE,CHICAGO,IL,60605
8589951560,JETS PIZZA,JETS PIZZA,2966501.0,409 W CHICAGO AVE,CHICAGO,IL,60654
8589951561,CHURCH'S CHICKEN # 1142,CHURCH'S CHICKEN # 1142,1273279.0,6 W 59TH ST,CHICAGO,IL,60621
8589951562,KYURAMEN,KYURAMEN,2876737.0,6 W HUBBARD ST,CHICAGO,IL,60654
8589951563,METROPOLIS COFFEE COMPANY T-5,METROPOLIS COFFEE COMPANY T-5 (M30),0.0,11601 W TOUHY AVE,CHICAGO,IL,60666
8589951564,THE UNIVERSITY OF CHICAGO,THE UNIVERSITY OF CHICAGO,2550209.0,5245 S COTTAGE GROVE AVE,CHICAGO,IL,60615
8589951565,IVY GARDEN EARLY LEARNING CENTER,IVY GARDEN EARLY LEARNING CENTER,2616122.0,3016 N ASHLAND AVE,CHICAGO,IL,60657
8589951566,AMERICANO 1816,AMERICANO 1816,2939261.0,1800 N LINCOLN AVE,CHICAGO,IL,60614
8589951567,EPIC BURGER,EPIC BURGER,1904806.0,517 S STATE ST,CHICAGO,IL,60605
8589951568,BURGERS & MORE,BURGERS & MORE,2658172.0,5101 W NORTH AVE,CHICAGO,IL,60639
8589951569,HOME OF LIFE COMM. DEV. DAYCAR,HOME OF LIFE COMM. DEV DAYCARE,2699187.0,4647 W WASHINGTON BLVD,CHICAGO,IL,60644
8589951570,LINDO MICHOACAN,LINDO MICHOACAN,2304748.0,3142-3148 W LAWRENCE AVE,CHICAGO,IL,60625
8589951571,SPLIT-RAIL,SPLIT-RAIL,2463030.0,2500 W CHICAGO AVE,CHICAGO,IL,60622
8589951572,ACADEMY OF ST. BENEDICT,ACADEMY OF ST. BENEDICT,5977.0,6020 S LAFLIN,CHICAGO,IL,60636
8589951573,RENAISSANCE BRONZEVILLE,RENAISSANCE BRONZEVILLE,1543809.0,4641 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60653
8589951574,NEW PINE VALLEY RESTAURANT,NEW PINE VALLEY RESTAURANT,1969627.0,1600 S PULASKI RD,CHICAGO,IL,60623
8589951575,OASIS FRESH FOOD INC.,OASIS FRESH FOOD INC.,2670633.0,500 W DIVERSEY PKWY,CHICAGO,IL,60614
8589951576,CHICAGO PRODUCE,CHICAGO PRODUCE,1865.0,3500 W LAWRENCE AVE,CHICAGO,IL,60625
8589951577,EGGSPERIENCE,EGGSPERIENCE,2560093.0,1230 W TAYLOR ST,CHICAGO,IL,60607
8589951578,PRIME & PROVISIONS,PRIME & PROVISIONS,2780955.0,222 N LA SALLE ST,CHICAGO,IL,60601
8589951579,DRINKS ON ME CATERING/ DRINKS ON ME LIQUORS/ DRINK,DRINKS ON ME LIQUORS,2776155.0,1229 N NORTH BRANCH ST,CHICAGO,IL,60642
8589951580,ALIBABA CAFE,ALIBABA CAFE,1884323.0,4044 W LAWRENCE AVE,CHICAGO,IL,60630
8589951581,NETWORK BAR,,,331 SINGLETON BLVD #130,DALLAS,TX,75212
8589951582,CC YOUNG LEVEL 7 (SKILLED NURSING CAFE),,,4849 W LAWTHER DR,DALLAS,TX,75214
8589951583,MAC'S BARBECUE,,,3933 MAIN ST,DALLAS,TX,75226
8589951584,DOLLAR TREE,,,4777 VISTAWOOD BLVD #150,DALLAS,TX,75232
8589951585,MI PUEBLITO TAQUERIA,,,5560 E GRAND AVE,DALLAS,TX,75233
8589951586,RESTAURANTE EL SALVADORENO,,,8414 DENTON DR,DALLAS,TX,75235
8589951587,R QUICK FOODS LLC,,,4711 MAPLE AVE,DALLAS,TX,75219
8589951588,EL RIO GRANDE SUPER MERCADO #3 BAKERY,,,2515 W JEFFERSON BLVD #300,DALLAS,TX,75211
8589951589,COUNTRY GURLZ NUTRITION,,,1046 W CAMP WISDOM RD,DALLAS,TX,75232
8589951590,TARGET MEAT & SEAFOOD,,,6419 SKILLMAN ST,DALLAS,TX,75231
8589951591,EGG DADDY,,,15250 DALLAS PKWY #100,DALLAS,TX,75240
8589951592,STARBUCKS COFFEE #211,STARBUCKS COFFEE #211,23015.0,227 W MONROE ST,CHICAGO,IL,60606
8589951593,ROCKS NORTHCENTER,ROCKS NORTHCENTER,1998392.0,4138-4142 N LINCOLN,CHICAGO,IL,60618
8589951594,"GODDESS AND THE BAKER MADISON, LLC",GODDESS AND THE BAKER,2677091.0,181 W MADISON ST,CHICAGO,IL,60602
8589951595,LITTLE PEOPLE DAYCARE,LITTLE PEOPLE DAYCARE,2786768.0,7059 N GREENVIEW AVE,CHICAGO,IL,60626
8589951596,"Y & H FOOD MARKET,LTD.",Y & H  FOOD MART,2977505.0,9307 S HALSTED ST,CHICAGO,IL,60620
8589951597,BLAZE PIZZA,BLAZE PIZZA,2446460.0,6550 N SHERIDAN RD,CHICAGO,IL,60626
8589951598,NEVERIA EL SABOR DE MEXICO,NEVERIA EL SABOR DE MEXICO,2646751.0,1639 W 18TH ST,CHICAGO,IL,60608
8589951599,NICKY'S GRILL & YOGURT OASIS,NICKY'S OF BEVERLY,2744498.0,10500 S WESTERN AVE,CHICAGO,IL,60643
8589951600,KASAMA,KASAMA,2709474.0,1001 N WINCHESTER AVE,CHICAGO,IL,60622
8589951601,PROVIDENT CAFE,PROVIDENT CAFE,2496842.0,500 E 51ST ST,CHICAGO,IL,60615
8589951602,CAMBDEN FOODS CO.,CAMBDEN FOODS CO.,2584043.0,5700 S CICERO AVE,CHICAGO,IL,60638
8589951603,SUN REY CAFE,SUN REY CAFE,2862988.0,1357 N WESTERN AVE,CHICAGO,IL,60622
8589951604,5411 EMPANADAS,5411 EMPANADAS,2158281.0,2850 N CLARK ST,CHICAGO,IL,60657
8589951605,CHINA WOK RESTUARANT,CHINA WOK RESTAURANT,2119864.0,3106 N CENTRAL AVE,CHICAGO,IL,60634
8589951606,WONDER CHOP,WONDER CHOP,2684617.0,2418 W FULLERTON AVE,CHICAGO,IL,60647
8589951607,DUNKIN,DUNKIN,2943729.0,3505 W ROOSEVELT RD,CHICAGO,IL,60624
8589951608,YMCA GARFILED FAMILY DEVELOPMENT CENTER,YMCA GARFILED FAMILY DEVELOPMENT CENTER,2215702.0,7 N HOMAN BLVD,CHICAGO,IL,60624
8589951609,BABA'S FAMOUS STEAK AND LEMONADE,BABA'S FAMOUS STEAK AND LEMONADE,2578435.0,7859 S STATE ST,CHICAGO,IL,60619
8589951610,THE CRAZY GREEK,THE CRAZY GREEK,2780528.0,6808 N SHERIDAN RD,CHICAGO,IL,60626
8589951611,NICKY'S HOT DOGS,NICKY'S HOT DOGS,2501263.0,3140 W 47TH ST,CHICAGO,IL,60632
8589951612,DUNKIN DONUTS,DUNKIN DONUTS,2437648.0,1321 W FULLERTON,CHICAGO,IL,60614
8589951613,KENTUCKY FRIED CHICKEN,KFC,2483758.0,3696 S ARCHER AVE,CHICAGO,IL,60609
8589951614,"A B C & ME DAYCARE CENTER, INC.","A B C & ME DAYCARE CENTER, INC.",2368513.0,4714 N SHERIDAN RD,CHICAGO,IL,60640
8589951615,SHELL,SHELL,2817614.0,4647 S PULASKI RD,CHICAGO,IL,60632
8589951616,MCDONALD'S,MCDONALD'S,1332913.0,2609 S KEDZIE AVE,CHICAGO,IL,60623
8589951617,THE NUTTY BAVARIAN 1ST FLOOR,,,2500 VICTORY AVE,DALLAS,TX,75201
8589951618,COSMIC CUP,,,2912 OAK LAWN AVE,DALLAS,TX,75219
8589951619,ARAMARK - WT 37TH FLOOR KITCHEN,,,208 S AKARD ST,DALLAS,TX,75202
8589951620,SAVERS COST PLUS-BAKERY,,,1610 S WESTMORELAND RD,DALLAS,TX,75211
8589951621,LORO,,,1812 N HASKELL AVE,DALLAS,TX,75204
8589951622,EL GORDO SEAFOOD,,,451 W DAVIS ST,DALLAS,TX,75208
8589951623,FRESH MARKET PLACE,FRESH MARKET PLACE,1382145.0,2600 N CENTRAL AVE,CHICAGO,IL,60639
8589951624,LITTLE CAESAR PIZZA #1715,LITTLE CAESAR PIZZA,1846465.0,7001 N CLARK ST,CHICAGO,IL,60626
8589951625,SHEPHERD HOPE CHRISTIAN MINISTRY,SHEPHERD HOPE CHRISTIAN MINISTRY,0.0,838 W Marquette Rd (6700S),CHICAGO,IL,60621
8589951626,STAIR STEP VILLA NUR & KINDERG,STAIR STEP VILLA NUR & KINDERG,2470346.0,6725 S JEFFERY BLVD,CHICAGO,IL,60649
8589951627,GORDITAS LOLI'S INC,GORDITAS LOLI'S,2476448.0,3522 E 106th ST,CHICAGO,IL,60617
8589951628,JOE'S BARBEQ AND FISH #1,JOE'S BARBEQ AND FISH #1,0.0,4809-11 W MADISON ST,CHICAGO,IL,60644
8589951629,SMYTH,SMYTH,25411.0,1059 W 13th   (1300S) ST,CHICAGO,IL,60608
8589951630,HARBORSIDE INTERNATIONAL GOLF CENTER & PIER 37 BAR,HARBORSIDE INTERNATIONAL CLUBHOUSE RESTAURANT,2313776.0,11001 S DOTY AVE,CHICAGO,IL,60628
8589951631,AZTLAN MEXICAN GRILLL 1 INC.,AZTLAN MEXICAN GRILL,2578895.0,3358 W MONTROSE AVE,CHICAGO,IL,60618
8589951632,LAGO BANQUETS,LAGO BANQUETS,1222611.0,6121 W DIVERSEY AVE,CHICAGO,IL,60639
8589951633,TAQUERIA LOS PORTALES,TAQUERIA LOS PORTALES,2309128.0,1418 W MORSE AVE,CHICAGO,IL,60626
8589951634,SHARKS FISH & CHICKEN,SHARKS FISH & CHICKEN,1477112.0,2027 E 95TH ST,CHICAGO,IL,60617
8589951635,SOUTH BRANCH,SOUTH BRANCH,2808979.0,100 S WACKER DR,CHICAGO,IL,60606
8589951636,CENTRAL NUTRITION,CENTRAL NUTRITION,2989041.0,5713 W IRVING PARK RD,CHICAGO,IL,60634
8589951637,TACO MAYA,TACO MAYA,2786308.0,22 W OHIO ST,CHICAGO,IL,60654
8589951638,EUREST DINING,PINE STREET KITCHEN,2452160.0,401 N MICHIGAN AVE,CHICAGO,IL,60611
8589951639,BURGER KING,BURGER KING,2469273.0,6400 W FULLERTON AVE,CHICAGO,IL,60707
8589951640,ZULLO'S INC.,ZULLO'S,2017431.0,1103 W Grand AVE,CHICAGO,IL,60642
8589951641,LA MICHOACANA HOWARD,LA MICHOACANA,2670728.0,2357 W HOWARD ST,CHICAGO,IL,60645
8589951642,STARBUCKS COFFEE #2949,STARBUCKS COFFEE #2949,1489003.0,7112 W NORTH AVE,CHICAGO,IL,60707
8589951643,KAI SUSHI,KAI SUSHI,2252323.0,1255 S STATE ST,CHICAGO,IL,60605
8589951644,TAQUERIA LOS MOLCAJETES INC,TAQUERIA LOS MOLCAJETES,2758268.0,5344 W FULLERTON AVE,CHICAGO,IL,60639
8589951645,"FIXIN' FRANKS, LLC","FIXIN' FRANKS, LLC",2802557.0,1919 N CICERO AVE,CHICAGO,IL,60639
8589951646,MCCUTCHEON BRANCH,JOHN  MCCUTCHEON  BRANCH,2225475.0,4850 N KENMORE,CHICAGO,IL,60640
8589951647,STAX CAFE,STAX CAFE,2043064.0,1401 W TAYLOR ST,CHICAGO,IL,60607
8589951648,OPEN ARMS CHILDCARE CENTER LLC,OPEN ARMS CHILDCARE CENTER LLC,2817821.0,9531 S JEFFERY AVE,CHICAGO,IL,60617
8589951649,OGDEN PULASKI DONUTS INC,DUNKIN DONUTS,2677014.0,3955 W OGDEN AVE,CHICAGO,IL,60623
8589951650,GLADSTONE FOOD MART,GLADSTONE FOOD MART,2835896.0,5789 N MILWAUKEE AVE,CHICAGO,IL,60646
8589951651,WASHINGTON IRVING SCHOOL,WASHINGTON IRVING SCHOOL,24881.0,749 S Oakley  Blvd  (2300W),CHICAGO,IL,60612
8589951652,QUEST AT BRITISH INTERNATIONAL SCHOOL OF CHICAGO L,BRITISH INTERNATIONAL SCHOOL,2418463.0,814 W EASTMAN ST,CHICAGO,IL,60642
8589951653,CACTUS FOOD & LIQUORS,CACTUS FOOD & LIQUORS,2792011.0,3358 W IRVING PARK RD,CHICAGO,IL,60618
8589951654,AU BON PAIN,AU BON PAIN,1980004.0,5841 S MARYLAND AVE,CHICAGO,IL,60637
8589951655,CHOPPERS,CHOPPERS,2808940.0,1659 N ASHLAND AVE,CHICAGO,IL,60622
8589951656,JACK IN THE BOX #3865,,,4313 W ILLINOIS AVE,DALLAS,TX,75211
8589951657,KITCHEN PANTRY,,,2000 MCKINNEY AVE STE #1700,DALLAS,TX,75201
8589951658,MARISCOS LA REYNA,,,2406 N FITZHUGH AVE,DALLAS,TX,75204
8589951659,BUD AND BURGER 114,,,2500 VICTORY AVE PLZA #1030,DALLAS,TX,75201
8589951660,CH DISTILLERY,CH DISTILLERY,2240281.0,564 W RANDOLPH ST,CHICAGO,IL,60661
8589951661,THE RAMBLER KITCHEN + TAP,THE RAMBLER KITCHEN + TAP,1247262.0,4128 N LINCOLN AVE,CHICAGO,IL,60618
8589951662,CAJUN BOIL & SHAKE,CAJUN BOIL & SHAKE,2835885.0,5500 S SHORE DR,CHICAGO,IL,60637
8589951663,QUEBRADITA,QUEBRADITA,2476528.0,4047 W NORTH AVE,CHICAGO,IL,60639
8589951664,"LA PLAZITA BAKERY, INC.",LA PLAZITA BAKERY,2464326.0,4734 N KEDZIE AVE,CHICAGO,IL,60625
8589951665,SWAN GRILL,SWAN GRILL,2636540.0,1463 N PULASKI RD,CHICAGO,IL,60651
8589951666,OOOH WEE SWEET TEA,OOOH WEE SWEET TEA,2781534.0,7601 S CICERO AVE,CHICAGO,IL,60652
8589951667,SCHOOL OF THE ART INSTITUTE OF CHICAGO,SAIC CAFE,2977746.0,37 S WABASH AVE,CHICAGO,IL,60603
8589951668,SOFI ITALIAN,SOFI ITALIAN,2943846.0,614-620 S DEARBORN ST,CHICAGO,IL,60605
8589951669,CITY SOCIAL,CITY SOCIAL,2469533.0,120 N LA SALLE ST,CHICAGO,IL,60602
8589951670,LYON'S BEVERAGE DEPOT,LYON'S BEVERAGE DEPOT,2830789.0,4858 W NORTH AVE,CHICAGO,IL,60639
8589951671,NEW DOLLAR ITEMS,NEW DOLLAR ITEMS,2939469.0,5208 N LINCOLN AVE AVE,CHICAGO,IL,60625
8589951672,"OWENS, J","OWENS, J",31071.0,12450 S State (1E&W),CHICAGO,IL,60628
8589951673,LAS TABLAS ON LINCOLN,LAS TABLAS ON LINCOLN,1717064.0,2942-2944 N LINCOLN AVE,CHICAGO,IL,60657
8589951674,MOVING EVEREST CHARTER SCHOOL,MOVING EVEREST CHARTER SCHOOL,3399494.0,416 N LARAMIE,CHICAGO,IL,60644
8589951675,JERK VILLA BAR & GRILL,JERK VILLA BAR & GRILL,2988410.0,642-654 W 79TH ST,CHICAGO,IL,60620
8589951676,ROOST CHICKEN & BISCUITS,ROOST CHICKEN & BISCUITS,2423883.0,455 N MILWAUKEE AVE,CHICAGO,IL,60654
8589951677,S@KURA,S@KURA,2818455.0,2507 W FULLERTON AVE,CHICAGO,IL,60647
8589951678,BIRYANI CORNER LLC,BIRYANI CORNER,2839936.0,6418 N WESTERN AVE,CHICAGO,IL,60645
8589951679,"WHITE CASTLE SYSTEM, INC.","WHITE CASTLE SYSTEM, INC.",28489.0,3901 W MADISON ST,CHICAGO,IL,60624
8589951680,STEPPENWOLF THEATRE COMPANY,GARAGE THEATRE,2008926.0,1624 N HALSTED ST,CHICAGO,IL,60614
8589951681,EASTERN BAKERY,EASTERN BAKERY,2698714.0,2927 W TOUHY AVE,CHICAGO,IL,60645
8589951682,JIAS LLC,JIAS,2822396.0,3119 W LAWRENCE AVE,CHICAGO,IL,60625
8589951683,TABO SUSHI BY TAKASHI,PLUM MARKET,2252682.0,1233 N WELLS ST,CHICAGO,IL,60610
8589951684,CACAOABUNGA,CACAOBUNGA,2813679.0,1400 W 46th ST,CHICAGO,IL,60609
8589951685,CHARCOAL GUACAMOLE INC.,CHARCOAL GUACAMOLE,2589004.0,6221 N CLARK ST,CHICAGO,IL,60660
8589951686,"BIG HUGS FOR LITTLE HANDS,INC","BIG HUGS FOR LITTLE HANDS, INC.",2313562.0,10623-10627 S HALSTED ST,CHICAGO,IL,60628
8589951687,TAQUERIA DECOLORES,TAQUERIA DECOLORES,2704379.0,333 S WABASH AVE,CHICAGO,IL,60604
8589951688,HANNAH'S BRETZEL LLC,HANNAH'S BRETZEL LLC,1593077.0,180 W WASHINGTON ST,CHICAGO,IL,60602
8589951689,TWISTED TACOS,TWISTED TACOS,2694387.0,24 E ADAMS ST,CHICAGO,IL,60603
8589951690,"A'VIANDS, LLC AT NEIU",NEIU CAFETERIA,2288754.0,5500 N ST. LOUIS AVE,CHICAGO,IL,60625
8589951691,TONI PATTISERIE,TONI PATTISERIE,2108770.0,65 E WASHINGTON ST,CHICAGO,IL,60602
8589951692,CHICKEN INN,CHICKEN INN,10229.0,7536 N MILWAUKEE AVE,CHICAGO,IL,60631
8589951693,SOPRAFFINA,SOPRAFFINA,35095.0,10 N DEARBORN ST,CHICAGO,IL,60602
8589951694,AFYA FOOD SERVICE MANAGEMENT CORPORATION,HUNTER PERKINS CAMPUS,0.0,1700 W 83RD ST,CHICAGO,IL,60620
8589951695,J G'S HAMBURGERS,,,12101 GREENVILLE AVE #109,DALLAS,TX,75243
8589951696,LINDY'S,,,13425 SEAGOVILLE RD,DALLAS,TX,75253
8589951697,CHIPOTLE MEXICAN GRILL,,,8018 PARK LN #105,DALLAS,TX,75231
8589951698,"EL CENTRO COLLEGE CULINARY, PASTRY & HOSPITALITY",,,11830 WEBB CHAPEL RD #1200,DALLAS,TX,75234
8589951699,PIZZA HUT #034522,,,2223 S BUCKNER BLVD #245,DALLAS,TX,75227
8589951700,TOM THUMB - DELI,,,2727 LIVE OAK ST,DALLAS,TX,75204
8589951701,FRUITLANDIA,,,10788 HARRY HINES BLVD #G-8,DALLAS,TX,75220
8589951702,ONE MAIN PLACE FLOOR 32 PANTRY,,,1201 MAIN ST,DALLAS,TX,75201
8589951703,BAHAMA BUCK'S,,,6033 CAMPBELL RD,DALLAS,TX,75248
8589951704,STARBUCK'S COFFEE #2636,STARBUCK'S COFFEE #2636,1276342.0,1701 W DIVISION ST,CHICAGO,IL,60622
8589951705,AFRICAN FOOD PALACE,AFRICAN FOOD PALACE,2786130.0,8918 S COMMERCIAL AVE,CHICAGO,IL,60617
8589951706,MCDONALD'S,MCDONALD'S,2890684.0,70 E GARFIELD BLVD,CHICAGO,IL,60615
8589951707,SHEFFIELD BEER & WINE GARDEN,SHEFFIELD BEER & WINE GARDEN,1817563.0,3256-3258 N SHEFFIELD AVE,CHICAGO,IL,60657
8589951708,YOLK CAFE,YOLK CAFE,2298934.0,500 W MADISON ST,CHICAGO,IL,60661
8589951709,APOLLO'S 2000,APOLLO'S 2000,12125.0,2875 W CERMAK RD,CHICAGO,IL,60623
8589951710,HOST INTERNATIONAL B05,LA TAPENADE  (T1-B5),34203.0,11601 W TOUHY AVE,CHICAGO,IL,60666
8589951711,JAD SUPER MARKET,JAD SUPER MARKET,2944247.0,5757 W DIVISION ST,CHICAGO,IL,60651
8589951712,WALMART #5781,WALMART #5781,2104019.0,8331 S STEWART AVE,CHICAGO,IL,60620
8589951713,TACOS MARIO'S LIMITED,TACOS MARIO'S LIMITED,1447643.0,4540 W 63RD ST,CHICAGO,IL,60629
8589951714,PARKSIDE COMMUNITY ELEMENTARY,PARKSIDE COMMUNITY ELEMENTARY,31201.0,6938 S East End (1700E),CHICAGO,IL,60649
8589951715,HALE MCDONALD'S,MCDONALD'S,2868074.0,7601 S VINCENNES AVE,CHICAGO,IL,60620
8589951716,SOUTH LOOP MARKET,SOUTH LOOP MARKET,2918411.0,2135 S MICHIGAN AVE,CHICAGO,IL,60616
8589951717,WRIGLEYVILLE ROOFTOPS,WRIGLEYVILLE ROOFTOPS,2404918.0,3619 N SHEFFIELD AVE,CHICAGO,IL,60613
8589951718,SABE A ZULIA,SABE A ZULIA,2723746.0,5306-5308 W FULLERTON AVE,CHICAGO,IL,60639
8589951719,"BROADWAY GRILL, INC.",BROADWAY GRILL,1620335.0,4800 N BROADWAY,CHICAGO,IL,60640
8589951720,LOBSTERBOYS,LOBSTERBOYS,2791470.0,6620 W DAKIN ST,CHICAGO,IL,60634
8589951721,INTERCONTINENTAL HOTEL CHICAGO,MICHAEL JORDAN'S STEAKHOUSE,2437403.0,505 N MICHIGAN AVE,CHICAGO,IL,60611
8589951722,NORTHWEST ECC,NORTHWEST EARLY CHILDHOOD CENTER,4074227.0,5252 N LONG,CHICAGO,IL,60630
8589951723,"CLOWNS PANCAKE HOUSE, INC.",CLOWNS PANCAKE HOUSE,1921596.0,5804 S WESTERN AVE,CHICAGO,IL,60636
8589951724,FAMOUS FAMIGLIA PIZZERIA,,,7722 FOREST LN,DALLAS,TX,75230
8589951725,THE FREE MAN,,,2630 COMMERCE ST,DALLAS,TX,75226
8589951726,PIZZA HUT,,,603 S TYLER ST #100,DALLAS,TX,75208
8589951727,HOMEWOOD RESTAURANT (INSIDE BAR),,,4002 OAK LAWN AVE,DALLAS,TX,75219
8589951728,FALAFEL KEBAB,FALAFEL KEBAB,2863023.0,1133 W GRANVILLE AVE,CHICAGO,IL,60660
8589951729,THE LAWN BREAKFAST BAR,THE LAWN BREAKFAST BAR,2983314.0,6652 S LANGLEY AVE,CHICAGO,IL,60637
8589951730,GILHOOLEY'S,GILHOOLEY'S,2470121.0,3901 W 103RD ST,CHICAGO,IL,60655
8589951731,RIVERSIDE MARKET,RIVERSIDE MARKET,2934975.0,1240 N HALSTED ST,Chicago,IL,60642
8589951732,HIMALAYAN - CURRY AND PIZZA,MOTI MASALA PIZZA,2766791.0,2312 N LINCOLN AVE,CHICAGO,IL,60614
8589951733,"SALESFORCE.COM, INC.","SALESFORCE.COM, INC.",2896056.0,333 W WOLF POINT PLZ,CHICAGO,IL,60654
8589951734,AQUA CHILD CARE AND LEARNING CENTER,AQUA CHILD CARE AND LEARNING CENTER,2622845.0,4408 W DIVERSEY AVE,CHICAGO,IL,60639
8589951735,POPEYE'S CHICKEN & BISCUITS,POPEYE'S,1622615.0,3352 W LAWRENCE AVE,CHICAGO,IL,60625
8589951736,JIBARITOS ON HARLEM,JIBARITOS ON HARLEM,2595418.0,3317-3319 N HARLEM AVE,CHICAGO,IL,60634
8589951737,THE SALVATION ARMY SIMPSON HEAD START,THE SALVATION ARMY SIMPSON HEAD START,2215681.0,1321 S Paulina  (1700W),CHICAGO,IL,60608
8589951738,SUN-SUB & PHILLY'S,SUN-SUB & PHILLY'S,2570162.0,5542 W NORTH AVE,CHICAGO,IL,60639
8589951739,MCCORMICK PLACE-WEST BUILDING-SAVOR,MCCORMICK PLACE-WEST BUILDING-SAVOR,2929179.0,2301 S INDIANA,CHICAGO,IL,60616
8589951740,"LA MICHOACANA DEL PANDA, INC.",LA MICHOACANA,2511196.0,1855 S BLUE ISLAND AVE,CHICAGO,IL,60608
8589951741,ROGERS WING,ROGERS WING,2609095.0,6752 N SHERIDAN RD,CHICAGO,IL,60626
8589951742,KEELER FOOD MART,KEELER FOOD MART,2977291.0,4150 W Roosevelt RD,CHICAGO,IL,60624
8589951743,ERNEST & YOUNG CHICAGO COFFEE BAR,ERNEST & YOUNG CHICAGO COFFEE BAR,2862970.0,155 N WACKER DR,CHICAGO,IL,60606
8589951744,AMAZCAKES,AMAZCAKES,2622136.0,937 N ASHLAND AVE,CHICAGO,IL,60622
8589951745,PETERSON FOOD MART,PETERSON FOOD MART,2850771.0,2534 W PETERSON AVE,CHICAGO,IL,60659
8589951746,"COLES SLF, LLC","COLES SLF, LLC",2569631.0,7415-7419 S EXCHANGE AVE,CHICAGO,IL,60649
